[[15,2,36,41,35,0,26,38],[41,15,33,31,8,35,18,19],[36,26,28,7,23,0,22,25],[11,23,38,30,23,0,20,24],[34,33,31,20,30,17,28,6],[5,32,20,18,19,21,27,16],[31,6,27,5,38,29,34,6],[41,0,27,36,35,30,4,28],[15,40,1,41,26,19,10,35],[9,37,22,22,33,32,40,4],[39,4,37,4,38,3,37,13],[18,1,25,29,29,24,40,31],[3,29,34,23,12,24,37,27],[2,28,5,1,21,16,16,5],[39,14,16,33,22,1,39,19],[25,40,20,3,24,21,17,32],[15,3,21,25,2,17,26,32],[6,17,2,39,36,34,18,30]]
[[34,15,5,36,16,28,32,32],[33,18,26,31,2,32,21,16],[25,41,23,5,19,39,24,30],[38,39,33,30,5,25,3,40],[34,28,4,23,41,21,18,35],[39,38,20,19,17,22,35,19],[4,24,31,33,20,9,3,31],[1,1,35,29,27,2,15,24],[10,0,28,36,12,4,27,33],[3,29,15,31,14,6,36,39],[11,35,25,16,34,26,23,13],[0,22,6,41,2,17,15,32],[29,16,25,29,2,36,19,26],[20,6,7,34,5,21,17,17],[38,21,4,41,0,28,6,40],[3,30,22,22,37,37,20,27],[0,40,8,1,1,18,38,27],[37,24,26,40,37,18,30,23]]
[[39,24,14,2,29,40,32,35],[4,18,2,3,1,30,26,35],[21,38,20,37,0,17,28,5],[33,17,37,39,23,16,23,31],[16,28,30,10,2,1,24,41],[16,32,24,33,33,35,19,24],[20,27,40,27,21,4,19,39],[27,0,15,0,32,37,6,15],[36,29,26,28,37,18,15,19],[26,40,6,19,0,41,25,41],[4,20,39,25,16,21,28,21],[34,26,38,31,31,15,29,5],[22,9,6,8,22,6,13,23],[25,23,7,3,22,1,5,4],[35,12,30,29,38,34,33,20],[27,3,18,36,1,25,3,34],[34,36,36,11,38,41,2,18],[31,17,17,40,30,5,32,22]]
[[25,2,9,40,23,20,27,39],[0,37,17,20,36,3,28,35],[10,18,5,35,1,30,40,5],[35,32,5,21,2,30,5,19],[37,18,14,41,1,1,29,19],[16,16,6,32,7,31,35,38],[23,19,3,26,34,1,33,36],[33,39,2,21,28,12,23,34],[38,32,3,15,25,34,25,31],[28,27,15,24,28,4,27,2],[4,23,13,21,17,18,25,17],[36,20,20,30,6,16,8,41],[32,30,33,26,4,37,3,26],[38,0,29,29,31,0,39,22],[39,26,37,16,41,4,29,24],[27,22,22,36,24,34,40,18],[38,41,40,24,0,6,19,21],[22,15,33,11,6,15,17,31]]
[[23,35,39,1,20,24,6,31],[13,21,21,19,33,17,11,6],[38,1,1,4,15,34,40,20],[18,41,20,4,5,26,14,16],[12,29,38,36,10,37,0,36],[6,17,28,23,41,16,4,3],[39,25,0,27,38,38,23,32],[4,18,28,31,5,34,32,26],[23,29,32,28,1,15,27,25],[17,33,39,6,7,35,2,41],[41,2,17,5,19,37,22,32],[29,15,18,25,40,26,34,16],[30,19,35,22,25,37,40,33],[15,24,39,26,19,8,27,3],[22,36,30,21,40,2,21,3],[0,20,31,18,31,16,3,27],[0,35,30,34,5,9,30,22],[36,29,28,2,24,33,37,24]]
[[21,33,30,34,16,18,0,40],[30,32,25,36,37,33,37,0],[30,17,30,18,21,28,35,32],[19,15,29,3,7,23,35,27],[4,36,6,1,20,4,26,5],[14,39,32,5,6,24,23,38],[19,22,24,26,26,21,38,15],[34,33,16,38,3,33,18,13],[39,40,15,28,31,16,2,40],[25,11,32,41,39,27,22,29],[36,0,9,1,2,1,37,20],[27,19,20,34,23,40,29,17],[6,31,28,25,37,20,17,27],[41,35,4,25,0,1,18,41],[23,31,36,24,35,5,6,12],[22,16,39,2,8,10,41,22],[28,15,4,38,19,3,5,26],[21,31,2,24,29,3,34,17]]
[[34,17,3,20,39,23,18,38],[15,1,34,29,19,29,8,22],[11,4,41,18,0,26,37,16],[30,27,20,31,6,31,9,1],[32,2,35,38,15,30,37,18],[34,41,35,6,19,15,7,16],[4,27,1,36,21,6,16,28],[3,5,21,25,22,40,33,36],[12,0,25,5,21,28,19,37],[1,23,10,20,32,17,22,24],[36,26,33,36,33,32,2,39],[0,2,24,15,19,32,30,41],[38,30,16,3,4,23,23,26],[5,0,14,20,17,31,40,24],[35,17,5,24,29,27,28,39],[33,29,3,4,26,34,35,2],[40,22,38,18,27,31,40,41],[37,39,28,25,25,13,21,6]]
[[41,17,1,22,36,14,17,4],[2,35,27,29,26,37,41,31],[4,38,28,6,25,22,5,10],[35,15,6,21,16,20,8,38],[0,16,21,6,17,29,19,25],[26,27,31,5,39,37,5,18],[9,33,4,4,38,33,40,36],[32,34,26,33,30,23,19,25],[12,39,17,0,28,28,32,24],[7,15,40,0,22,16,23,27],[30,19,21,39,1,24,29,1],[41,2,34,22,0,37,38,31],[26,21,5,36,3,27,39,30],[3,28,3,41,35,29,34,18],[19,24,32,37,18,31,23,16],[40,30,2,25,34,6,33,15],[15,20,20,24,35,2,32,20],[18,13,36,11,3,23,1,40]]
[[21,30,3,4,19,37,4,11],[16,20,41,1,22,8,15,24],[23,41,32,0,35,18,35,24],[40,15,29,15,29,30,3,29],[37,2,0,33,6,22,26,23],[20,1,2,37,18,40,17,27],[29,35,28,22,27,36,18,39],[1,25,0,27,17,26,6,36],[25,19,32,26,31,24,6,0],[16,5,4,34,34,16,32,25],[24,27,34,36,40,28,10,41],[36,3,38,9,1,12,30,15],[17,25,40,23,16,33,39,32],[41,31,19,17,14,7,5,21],[30,19,5,20,6,3,22,18],[21,2,23,38,31,28,38,39],[34,35,5,33,26,31,13,28],[37,20,33,39,21,2,38,4]]
[[40,9,22,24,39,24,2,31],[33,6,15,6,1,19,41,39],[20,19,34,33,4,36,32,32],[32,38,39,26,37,0,21,38],[35,17,23,16,5,40,31,18],[0,41,1,17,35,39,23,24],[36,38,34,28,20,21,35,25],[25,26,5,15,18,30,40,29],[41,20,20,14,37,25,33,41],[40,2,18,16,24,29,31,38],[35,17,36,23,26,30,36,5],[17,11,27,3,8,1,19,32],[3,4,29,21,22,33,21,16],[25,18,27,30,5,3,4,22],[37,2,15,37,27,13,3,29],[26,31,0,30,28,34,15,7],[16,22,6,28,19,34,27,10],[1,2,12,0,28,23,6,4]]
[[30,22,2,18,25,40,39,28],[24,20,5,5,11,0,22,25],[17,27,29,29,23,24,31,3],[37,35,32,29,18,41,34,4],[40,19,24,28,20,37,30,27],[35,39,34,22,32,22,0,38],[26,0,15,1,21,23,15,37],[19,21,1,12,6,16,16,40],[4,21,33,32,38,34,34,17],[33,17,23,30,36,33,19,29],[30,13,36,28,19,35,4,31],[36,1,6,1,38,16,5,18],[0,2,25,18,21,41,3,38],[20,24,4,26,23,5,39,33],[39,26,14,7,6,10,32,17],[6,15,9,16,26,3,3,20],[8,40,2,31,36,37,35,15],[25,41,31,27,28,27,2,41]]
[[31,35,28,25,35,14,24,32],[3,0,39,17,31,36,1,38],[24,36,26,1,40,13,24,10],[40,17,27,41,30,22,4,15],[17,23,4,18,22,34,27,18],[28,31,0,6,37,32,35,7],[3,6,20,6,2,21,29,15],[23,27,36,0,32,36,28,16],[8,33,24,26,2,16,30,2],[16,25,19,23,41,38,1,11],[32,22,34,37,4,25,2,22],[20,18,41,34,15,38,12,41],[28,33,21,19,29,19,17,39],[23,5,34,26,9,4,27,39],[19,1,3,35,40,39,37,30],[20,21,26,21,20,15,33,5],[38,29,30,5,29,6,25,37],[31,18,40,16,5,33,0,3]]
[[0,32,24,20,18,24,19,31],[20,4,31,2,40,4,20,27],[28,37,35,33,39,29,26,34],[5,26,15,2,36,12,16,18],[38,22,22,37,28,3,32,30],[21,33,27,23,1,21,16,23],[19,6,37,30,17,19,17,39],[3,39,1,38,38,40,28,35],[19,22,4,23,5,30,5,27],[4,25,21,8,32,11,0,24],[29,18,35,30,36,15,1,6],[26,27,31,13,18,35,16,25],[34,9,16,15,25,34,6,21],[28,34,22,0,41,6,40,40],[20,15,1,3,33,7,10,36],[37,25,41,5,31,36,17,17],[0,32,14,29,33,41,2,29],[38,26,24,3,39,23,41,2]]
[[28,38,19,35,35,36,23,24],[20,2,32,18,21,19,37,40],[30,36,16,30,32,22,29,27],[0,37,33,15,30,29,19,20],[24,40,4,14,18,5,18,21],[28,28,6,30,5,6,2,36],[29,27,25,26,3,22,15,39],[5,34,26,39,21,38,34,7],[8,1,32,23,16,12,9,4],[40,25,17,27,34,2,0,6],[16,24,29,37,34,0,19,41],[31,33,17,33,24,25,1,33],[18,39,22,20,1,17,40,16],[25,41,31,13,11,31,3,41],[31,37,35,4,15,21,28,2],[26,38,22,4,1,35,39,23],[20,23,17,10,6,27,3,36],[5,26,38,15,3,41,32,0]]
[[26,12,3,40,2,20,27,32],[32,6,17,40,3,18,6,38],[22,21,27,34,39,38,15,17],[19,6,32,37,10,3,36,30],[26,25,33,22,23,13,30,38],[29,14,4,0,22,1,15,2],[41,21,34,3,22,34,18,1],[36,31,19,28,33,33,4,20],[29,24,26,15,37,38,5,5],[4,8,17,35,27,5,19,40],[0,39,23,37,20,16,33,1],[26,29,24,40,23,37,17,16],[24,23,35,39,9,4,28,31],[41,20,41,21,32,15,35,24],[18,19,0,25,36,27,18,16],[39,2,30,36,11,25,30,5],[21,6,2,41,29,34,25,7],[31,16,35,31,28,28,1,0]]
[[15,34,35,34,37,6,41,4],[29,18,39,3,19,16,34,11],[31,22,39,27,35,36,28,6],[24,21,29,32,13,28,3,37],[6,21,19,36,33,31,27,27],[18,25,24,21,20,16,0,20],[36,29,26,38,27,31,2,18],[30,22,25,3,4,6,20,28],[26,1,30,23,36,12,41,41],[38,35,30,16,7,5,4,38],[33,8,33,40,17,23,24,5],[0,5,1,23,0,32,28,2],[40,15,19,15,26,1,18,3],[22,10,2,15,39,23,37,40],[21,20,17,2,33,24,26,9],[30,17,37,19,38,34,5,32],[17,22,40,14,41,29,4,0],[39,35,31,16,1,25,25,32]]
[[5,29,1,26,6,38,13,14],[30,33,21,2,30,37,36,41],[35,23,32,21,16,20,29,8],[23,4,39,21,9,7,26,31],[41,16,23,38,25,40,0,32],[0,31,19,10,19,19,25,34],[12,40,35,20,23,2,20,37],[38,15,40,34,22,41,34,27],[39,16,38,24,11,3,28,3],[33,35,26,21,18,26,27,6],[28,36,31,22,5,27,32,15],[5,17,33,18,4,28,16,24],[29,0,17,39,41,22,34,3],[39,17,18,6,30,24,20,37],[30,4,18,27,22,17,31,36],[3,5,15,24,29,32,37,6],[1,33,36,40,35,0,1,2],[1,2,25,15,19,4,28,25]]
[[5,5,27,39,5,6,0,17],[34,31,33,1,24,30,15,23],[19,9,26,21,28,6,25,19],[38,31,26,4,2,35,41,19],[26,40,6,24,22,35,16,4],[18,21,2,40,10,33,17,25],[3,20,5,2,19,29,17,33],[12,13,37,39,27,34,14,35],[29,1,28,15,28,34,30,37],[35,0,32,41,20,29,30,29],[25,16,3,28,36,40,18,23],[33,40,21,38,36,24,15,15],[23,27,37,18,0,32,32,36],[22,41,39,30,22,3,21,25],[34,38,32,20,6,26,7,4],[22,11,3,16,8,0,18,20],[41,31,38,2,23,4,1,1],[37,24,16,27,17,31,36,39]]
[[11,25,21,19,24,30,41,6],[6,4,16,5,3,7,38,30],[37,3,4,16,37,25,31,27],[38,22,23,21,29,36,17,35],[2,41,33,39,31,3,22,33],[15,5,32,1,19,25,5,31],[35,28,26,34,14,17,27,23],[10,17,26,0,22,27,15,5],[35,13,28,39,29,2,40,37],[20,33,30,23,6,23,2,40],[41,38,16,38,1,3,19,40],[15,27,32,39,6,32,22,18],[32,18,30,36,1,4,18,21],[15,1,17,12,0,21,28,20],[37,36,0,26,20,40,34,19],[33,34,20,24,9,28,29,25],[36,39,29,4,16,26,18,31],[35,34,24,8,24,2,41,0]]
[[15,31,6,27,25,22,2,24],[27,35,20,7,19,18,33,20],[36,6,17,0,41,37,37,5],[41,34,36,36,1,18,39,3],[29,10,0,26,15,41,28,17],[18,1,2,30,34,9,24,22],[39,24,1,29,23,38,5,15],[32,3,18,31,25,38,6,32],[40,32,33,15,24,19,37,21],[21,19,26,29,35,17,31,30],[39,17,5,38,23,28,36,26],[21,34,2,33,0,20,11,13],[33,26,41,16,29,23,3,25],[2,3,35,30,32,6,40,37],[40,40,4,31,39,35,4,22],[25,38,14,21,12,27,4,20],[16,28,30,16,28,1,27,16],[23,8,22,0,34,19,4,5]]
[[17,28,3,22,4,7,40,17],[30,12,10,3,38,13,5,17],[23,17,23,24,25,26,36,27],[33,15,39,35,28,11,39,30],[1,25,20,31,19,5,18,34],[35,32,6,2,35,32,21,29],[1,25,21,25,24,28,6,18],[14,37,24,23,24,34,27,2],[32,21,23,36,33,16,3,32],[22,34,19,18,0,39,1,34],[30,16,30,37,39,2,29,35],[0,37,26,20,40,19,36,16],[4,22,3,41,0,16,26,5],[21,33,22,41,5,37,2,33],[26,1,8,15,38,4,41,9],[6,38,6,19,15,40,41,29],[28,38,18,27,31,40,36,29],[4,31,15,0,31,20,27,20]]
[[19,35,23,26,22,0,4,11],[39,23,35,41,17,38,33,19],[35,25,15,28,39,16,3,40],[36,4,38,25,20,18,16,15],[31,28,7,24,29,35,40,34],[32,15,39,2,1,14,18,37],[24,21,6,3,30,19,16,36],[1,1,31,21,23,2,37,36],[8,18,17,26,32,17,31,29],[24,27,27,2,33,32,30,22],[26,19,12,0,24,20,5,20],[33,5,28,5,36,4,10,34],[9,37,21,33,28,34,39,32],[30,40,6,22,29,2,22,41],[20,21,41,41,15,38,13,25],[27,34,30,16,40,37,17,27],[23,26,3,29,4,6,0,25],[31,18,5,1,38,6,0,3]]
[[28,4,31,39,26,41,0,39],[3,28,15,25,37,20,40,31],[19,37,29,33,41,34,19,6],[7,6,21,15,18,34,41,6],[29,13,2,20,33,29,17,11],[5,40,16,40,24,30,1,41],[5,8,22,16,20,21,30,3],[17,16,2,1,32,37,6,38],[26,4,4,30,38,26,3,15],[23,5,25,16,4,27,24,35],[2,33,28,38,25,22,36,23],[0,14,35,30,17,23,28,12],[21,21,38,40,39,25,37,23],[29,19,27,3,1,10,34,22],[2,39,36,1,33,26,9,32],[0,17,31,32,35,18,24,18],[27,27,34,32,18,24,35,0],[36,5,22,19,36,31,20,15]]
[[33,15,25,2,30,17,6,4],[5,32,22,5,23,33,20,15],[41,32,30,31,12,24,25,29],[26,20,27,4,27,18,16,38],[21,20,27,34,25,0,30,38],[2,22,18,34,18,34,5,3],[40,19,4,27,17,10,0,37],[21,17,39,37,35,29,24,16],[26,6,37,16,39,31,0,37],[5,29,41,19,35,7,35,28],[14,2,40,19,39,40,9,4],[41,28,35,17,8,36,15,25],[24,13,6,33,15,30,36,33],[21,39,34,2,23,36,1,31],[28,24,0,38,21,19,40,3],[16,36,41,22,26,38,6,26],[28,32,1,23,3,29,20,31],[3,18,22,1,32,11,23,1]]
[[33,15,16,22,24,3,27,34],[19,32,2,17,23,24,6,5],[40,5,17,28,3,41,21,16],[40,20,25,8,34,0,4,17],[17,33,30,36,30,20,15,10],[9,24,0,36,4,39,22,27],[31,39,6,29,12,35,18,6],[15,38,25,32,30,5,37,21],[7,0,21,39,18,29,32,22],[27,0,4,3,31,41,34,5],[34,19,16,29,4,35,32,16],[25,2,38,33,38,1,40,23],[29,19,15,2,27,35,18,23],[23,1,25,36,19,38,41,6],[28,37,1,11,37,26,36,39],[37,20,3,22,20,31,26,21],[31,24,2,28,1,18,28,30],[33,35,14,40,26,41,26,13]]
[[23,18,20,15,25,8,6,5],[18,1,33,5,24,37,5,35],[37,21,6,17,34,40,30,17],[21,28,31,38,15,22,30,19],[6,7,16,0,9,0,23,31],[20,37,4,27,6,22,15,29],[24,4,38,3,28,24,13,36],[29,5,12,25,3,32,0,16],[26,1,21,39,26,16,25,27],[35,34,33,36,18,32,10,11],[33,29,39,3,19,41,22,25],[38,17,40,29,23,15,38,27],[24,31,17,32,34,36,23,39],[28,26,33,31,2,40,20,1],[32,1,18,37,14,2,19,34],[39,28,30,2,30,35,2,40],[4,20,36,26,3,41,22,41],[27,19,21,0,35,41,4,16]]
[[35,31,0,29,32,19,1,25],[5,23,24,18,17,24,15,21],[4,38,5,20,37,16,0,39],[3,6,37,4,1,29,9,34],[1,4,3,36,22,40,31,26],[18,28,26,37,23,32,2,8],[15,11,16,36,34,20,10,1],[28,41,28,33,36,19,27,14],[6,39,19,18,15,34,16,32],[31,30,33,16,0,25,6,4],[22,29,39,36,2,22,24,30],[22,26,17,34,40,33,15,23],[38,41,38,12,38,24,21,21],[27,23,19,7,28,5,40,5],[41,2,20,35,29,17,20,30],[37,35,3,35,27,27,32,6],[0,2,33,31,25,17,26,13],[3,21,40,41,25,18,39,30]]
[[15,21,36,12,2,31,27,25],[41,34,33,23,32,38,17,1],[40,6,18,31,36,38,25,36],[38,6,18,20,18,15,24,33],[4,6,2,21,16,19,14,1],[28,28,6,22,3,8,37,24],[20,25,39,35,32,37,29,32],[30,23,20,28,30,16,29,22],[19,17,35,1,19,17,2,3],[23,34,17,21,31,27,0,24],[37,41,15,39,40,5,5,33],[3,0,35,4,2,40,26,13],[22,19,41,9,37,16,32,11],[28,34,7,1,0,4,22,10],[36,25,3,31,0,38,20,23],[30,15,41,33,30,35,34,26],[27,5,39,40,29,5,16,18],[4,29,27,39,26,26,24,21]]
[[39,4,13,28,1,32,24,30],[31,36,37,15,25,34,22,5],[24,17,16,33,40,11,26,28],[25,0,18,15,28,35,3,33],[16,27,12,2,30,5,33,3],[20,1,37,20,17,34,9,17],[18,4,36,19,29,22,31,23],[40,4,16,23,5,36,1,32],[22,25,37,2,19,39,21,41],[35,40,16,38,32,29,34,15],[2,27,6,4,29,19,38,30],[18,39,41,6,5,21,24,19],[22,8,20,27,38,39,35,24],[26,3,3,0,0,26,31,15],[20,25,6,23,33,37,14,34],[1,31,41,18,32,29,41,30],[35,21,27,28,21,10,26,6],[7,17,36,0,2,40,23,38]]
[[5,35,16,15,23,32,4,11],[16,28,25,32,35,3,24,24],[40,40,38,21,23,17,40,33],[29,0,0,15,17,41,35,30],[34,7,30,27,22,2,38,5],[24,29,39,8,30,37,21,2],[2,1,19,20,0,22,39,34],[23,19,13,3,41,19,31,6],[38,12,26,16,39,18,5,1],[33,21,25,34,15,36,4,38],[30,9,27,36,15,3,4,32],[28,22,34,29,25,2,26,36],[6,37,18,26,20,18,18,21],[0,23,17,20,3,40,14,28],[27,27,31,31,41,33,4,36],[25,20,6,33,17,1,10,16],[1,39,26,24,5,35,28,32],[31,19,6,37,29,22,37,41]]
[[25,3,38,23,8,5,37,21],[19,27,21,16,25,20,4,21],[36,4,25,34,1,18,5,26],[24,33,33,30,17,40,2,28],[23,0,15,19,22,39,30,24],[0,41,30,0,1,5,36,16],[31,6,23,15,27,39,39,24],[6,32,40,32,10,38,34,15],[28,29,17,40,41,27,34,22],[35,21,41,7,25,9,20,29],[33,18,31,35,20,37,29,32],[14,38,39,15,26,4,23,29],[17,4,34,35,32,5,22,2],[18,41,0,30,33,1,12,1],[6,31,3,3,18,26,6,40],[16,28,24,35,26,16,28,27],[38,37,19,36,2,20,2,22],[3,31,37,11,19,13,17,36]]
[[35,16,6,33,22,30,4,18],[3,11,24,25,1,19,27,18],[18,22,5,26,31,37,20,27],[20,1,0,0,5,28,2,20],[24,39,16,15,35,16,29,5],[33,33,37,2,39,32,32,0],[12,40,36,16,31,38,29,21],[41,40,31,25,34,18,5,36],[32,0,38,22,1,19,24,34],[39,34,13,24,23,21,25,35],[28,23,33,15,26,27,4,3],[14,36,6,17,3,40,23,17],[32,40,4,41,7,30,9,37],[38,21,38,26,17,39,19,26],[29,21,15,2,19,3,37,25],[20,35,30,15,2,36,6,41],[23,29,30,8,28,10,27,4],[1,22,17,6,41,34,28,31]]
[[17,16,0,40,15,1,35,1],[25,30,4,33,0,32,26,18],[6,18,23,20,1,29,41,34],[12,17,29,3,33,28,9,16],[19,36,26,23,32,37,37,39],[32,6,34,24,1,25,11,36],[10,28,21,3,30,39,28,17],[27,38,0,28,18,4,7,8],[27,33,21,41,30,2,39,2],[23,6,33,35,41,4,19,22],[37,3,39,34,34,26,5,2],[32,16,20,15,5,27,0,24],[36,19,37,23,29,21,36,25],[5,14,29,24,20,38,4,38],[21,22,17,26,35,25,24,40],[13,30,22,19,41,27,22,15],[31,15,16,38,5,40,40,31],[6,35,20,31,2,18,3,31]]
[[31,19,40,18,3,5,4,17],[15,14,34,16,37,7,40,30],[18,22,33,3,25,41,37,4],[16,5,21,40,34,5,31,2],[27,35,1,27,37,22,23,20],[3,27,25,18,30,36,26,22],[24,3,25,38,16,38,39,24],[20,28,19,31,32,29,4,32],[30,38,26,21,23,26,23,11],[36,22,1,17,17,33,2,38],[6,37,24,15,21,25,18,12],[1,23,10,35,34,6,28,8],[36,40,6,28,28,32,0,2],[27,26,21,31,32,4,35,29],[39,41,29,19,16,15,15,17],[13,36,2,33,9,39,41,29],[0,1,34,39,41,20,6,19],[33,0,30,5,24,0,35,20]]
[[5,37,5,20,32,36,6,23],[2,21,19,17,32,1,40,8],[6,10,25,28,25,24,3,18],[30,24,19,26,39,34,30,22],[27,2,15,20,7,33,6,31],[39,26,27,15,17,27,20,5],[0,18,38,26,16,35,29,19],[41,38,0,35,21,39,0,41],[28,21,16,33,22,17,36,23],[29,2,0,3,11,29,18,12],[3,34,3,35,36,13,38,30],[31,17,16,39,4,40,6,31],[4,2,15,16,24,41,15,9],[34,38,23,20,1,19,36,33],[28,4,27,22,25,25,1,37],[40,30,5,41,23,21,37,24],[18,35,33,37,32,34,4,32],[26,40,31,14,29,22,28,1]]
[[36,3,16,25,39,23,31,14],[6,37,30,34,2,1,4,40],[31,39,21,40,20,3,41,35],[3,23,19,15,5,35,8,28],[37,15,27,0,39,1,12,37],[32,17,28,22,30,35,41,34],[22,36,28,11,33,30,21,16],[27,33,1,27,36,4,21,0],[24,2,29,0,30,7,41,25],[15,17,26,29,29,17,24,35],[26,4,28,22,27,1,18,9],[23,3,17,10,5,19,38,32],[2,6,25,33,6,18,13,20],[24,15,18,16,19,18,19,6],[41,32,21,38,23,39,31,26],[37,33,32,5,16,0,34,26],[38,25,20,38,29,24,22,5],[34,40,40,2,4,20,36,31]]
[[41,20,16,27,17,36,39,19],[36,27,7,21,25,38,32,33],[6,40,19,5,29,2,35,35],[41,34,8,3,24,41,10,18],[30,6,37,4,25,19,23,32],[20,39,31,27,29,18,22,0],[25,41,15,6,34,33,20,31],[32,29,15,14,2,27,37,12],[29,3,3,13,39,39,4,28],[26,18,21,37,16,34,31,22],[38,16,32,0,5,19,6,40],[26,20,18,25,21,0,35,15],[24,0,36,5,2,33,40,30],[15,3,28,23,34,40,36,4],[17,5,1,1,4,22,38,11],[30,23,17,1,23,1,21,30],[26,24,28,24,16,26,2,9],[33,38,22,35,37,28,31,17]]
[[23,2,23,2,26,22,41,28],[5,33,26,4,39,3,40,4],[4,18,2,21,27,38,34,32],[37,37,28,5,24,6,19,23],[36,16,39,28,29,30,33,25],[30,0,41,22,7,26,16,2],[40,27,21,36,14,11,29,6],[18,17,16,36,35,38,37,5],[17,3,18,20,32,10,5,13],[24,18,41,16,3,32,24,19],[29,28,6,15,38,15,40,33],[22,31,29,21,15,30,39,17],[34,19,15,0,30,19,33,22],[36,0,4,31,12,0,1,25],[23,25,34,27,34,20,35,9],[1,41,24,1,35,27,3,32],[39,40,17,6,1,38,31,20],[31,35,26,20,25,8,37,21]]
[[25,23,34,17,39,3,20,11],[10,32,41,13,28,0,30,29],[3,5,37,16,27,1,29,0],[9,4,38,15,28,36,39,20],[15,31,41,35,33,1,23,19],[3,39,5,36,18,6,27,17],[38,16,32,0,22,40,21,24],[14,6,19,23,18,36,15,35],[19,41,24,17,35,23,37,5],[22,6,28,38,6,26,22,30],[19,18,12,30,21,34,40,7],[4,16,25,2,2,1,31,37],[20,36,16,33,25,29,1,33],[0,15,2,24,32,41,26,4],[38,20,31,24,18,34,34,29],[22,33,27,28,27,40,17,2],[8,39,25,21,5,31,4,3],[26,35,26,30,32,37,40,21]]
[[23,33,9,27,30,21,30,17],[18,2,36,21,35,38,41,36],[22,28,25,15,24,25,6,3],[40,41,40,14,32,34,32,10],[27,4,37,6,40,5,40,19],[35,6,34,29,24,23,37,32],[4,4,26,31,29,16,20,12],[33,30,36,25,19,28,39,29],[31,34,36,25,35,6,28,3],[30,28,1,39,2,0,1,19],[22,22,5,27,16,37,38,1],[41,20,21,20,18,32,2,39],[0,27,4,17,22,16,38,34],[38,37,26,23,0,17,7,26],[13,3,29,15,41,23,33,24],[17,18,8,5,0,26,3,11],[1,39,21,16,15,19,24,31],[15,18,5,20,2,31,33,35]]
[[33,32,25,23,37,39,15,39],[35,38,41,9,5,31,31,17],[26,41,2,30,38,20,3,22],[2,19,20,27,20,30,1,3],[32,23,10,32,37,24,27,29],[6,23,33,29,15,15,35,28],[28,4,34,16,19,17,30,32],[4,21,25,24,38,24,35,8],[25,41,20,40,22,19,28,29],[0,5,22,1,7,2,40,17],[21,36,4,3,2,25,33,26],[35,36,0,12,5,36,38,31],[37,17,18,18,0,41,13,18],[39,3,31,24,1,6,6,34],[16,26,22,15,16,16,26,6],[14,39,0,36,33,34,28,21],[19,1,11,34,23,21,29,27],[27,37,5,30,40,40,4,18]]
[[3,24,35,40,40,26,0,28],[2,31,7,29,3,39,5,27],[18,27,29,33,19,29,20,20],[32,23,36,31,2,4,36,30],[10,6,2,21,27,28,4,17],[18,5,25,33,1,3,41,15],[6,29,39,38,1,16,35,25],[0,41,27,30,38,21,32,35],[33,20,41,14,4,28,4,18],[32,23,34,32,34,9,39,31],[12,17,22,1,40,22,16,26],[26,37,23,34,19,1,16,30],[38,20,5,22,24,40,5,6],[0,22,18,33,19,0,35,38],[28,37,36,25,11,30,23,36],[15,41,37,8,24,17,16,31],[2,21,3,37,13,15,19,21],[39,24,26,17,34,6,25,15]]
[[35,36,15,18,41,38,16,26],[35,31,36,6,1,27,30,29],[19,17,33,38,32,4,32,18],[6,16,6,27,22,38,37,24],[25,1,40,31,5,35,34,25],[3,20,3,32,18,32,14,23],[23,2,26,34,5,1,3,15],[12,17,33,30,41,18,4,25],[19,0,21,4,28,39,22,20],[40,4,16,35,19,2,0,29],[2,24,21,15,36,22,31,17],[33,21,21,3,29,34,40,26],[25,5,23,28,27,38,16,24],[37,10,8,37,20,23,28,20],[41,40,37,26,0,7,28,2],[6,27,15,11,41,39,30,0],[24,19,1,29,22,13,39,39],[34,5,36,17,31,9,33,30]]
[[20,25,7,16,17,5,4,2],[20,23,40,8,22,36,39,28],[38,10,1,19,6,4,24,33],[39,5,19,41,27,37,3,16],[32,39,37,34,18,22,14,38],[2,1,0,22,34,15,4,16],[31,3,18,0,5,27,29,20],[40,21,29,29,33,15,34,6],[37,30,40,33,3,23,18,17],[5,28,2,30,28,17,17,28],[24,1,18,6,22,27,37,0],[24,35,12,41,36,41,20,27],[32,16,38,25,35,24,2,15],[34,11,36,33,6,19,32,36],[26,30,26,29,35,32,31,25],[19,13,30,9,25,41,26,39],[31,3,23,21,21,4,31,23],[40,1,38,0,15,26,35,21]]
[[17,39,35,36,15,21,38,31],[37,13,22,2,16,39,39,21],[0,21,0,20,9,34,28,27],[26,15,20,19,19,1,5,3],[28,38,40,18,21,25,4,30],[39,41,16,40,6,29,40,6],[33,29,17,11,5,33,24,15],[32,18,3,28,17,40,27,24],[10,22,34,41,18,30,41,24],[32,25,2,30,34,37,35,24],[38,23,26,31,41,36,6,31],[30,4,18,33,0,2,23,4],[35,34,7,25,28,1,36,29],[36,16,20,23,22,37,27,25],[12,20,17,33,29,5,23,32],[5,6,1,14,1,3,38,4],[3,22,32,19,26,35,27,26],[0,15,2,37,19,8,16,31]]
